Champions,ban_pos,TeamBan,Date
Gragas,ban_3,blueBans,2016-03-24
Corki,ban_3,blueBans,2016-03-24
Kalista,ban_3,blueBans,2016-03-25
Corki,ban_3,blueBans,2016-03-25
Poppy,ban_3,blueBans,2016-03-25
Alistar,ban_3,blueBans,2016-03-25
Poppy,ban_3,blueBans,2016-03-25
Kalista,ban_3,blueBans,2016-03-26
Azir,ban_3,blueBans,2016-03-26
Trundle,ban_3,blueBans,2016-03-26
Kindred,ban_3,blueBans,2016-03-26
Kalista,ban_3,blueBans,2016-03-26
Gangplank,ban_3,blueBans,2016-03-30
Leblanc,ban_3,blueBans,2016-03-30
Poppy,ban_3,blueBans,2016-03-30
Nidalee,ban_3,blueBans,2016-03-30
Trundle,ban_3,blueBans,2016-03-30
Lulu,ban_3,blueBans,2016-03-31
Kalista,ban_3,blueBans,2016-03-31
Corki,ban_3,blueBans,2016-03-31
Graves,ban_3,blueBans,2016-03-31
Alistar,ban_3,blueBans,2016-04-01
Nidalee,ban_3,blueBans,2016-04-01
Corki,ban_3,blueBans,2016-04-01
Varus,ban_3,blueBans,2016-04-01
Poppy,ban_3,blueBans,2016-04-02
Poppy,ban_3,blueBans,2016-04-02
Kindred,ban_3,blueBans,2016-04-02
Sivir,ban_3,blueBans,2016-04-02
Ryze,ban_3,blueBans,2016-04-02
Alistar,ban_3,blueBans,2016-04-06
Corki,ban_3,blueBans,2016-04-06
Lissandra,ban_3,blueBans,2016-04-06
Corki,ban_3,blueBans,2016-04-06
Zilean,ban_3,blueBans,2016-04-06
Sivir,ban_3,blueBans,2016-04-07
Kindred,ban_3,blueBans,2016-04-07
Ekko,ban_3,blueBans,2016-04-07
Corki,ban_3,blueBans,2016-04-07
Ryze,ban_3,blueBans,2016-04-07
Zed,ban_3,blueBans,2016-04-08
Ryze,ban_3,blueBans,2016-04-08
Ryze,ban_3,blueBans,2016-04-08
Trundle,ban_3,blueBans,2016-04-08
Corki,ban_3,blueBans,2016-04-09
Graves,ban_3,blueBans,2016-04-09
Alistar,ban_3,blueBans,2016-04-09
Ryze,ban_3,blueBans,2016-04-09
Ekko,ban_3,blueBans,2016-04-09
Alistar,ban_3,blueBans,2016-04-09
Trundle,ban_3,blueBans,2016-05-25
Ryze,ban_3,blueBans,2016-05-25
Sivir,ban_3,blueBans,2016-05-25
Ekko,ban_3,blueBans,2016-05-25
Leblanc,ban_3,blueBans,2016-05-26
Kindred,ban_3,blueBans,2016-05-26
Kindred,ban_3,blueBans,2016-05-27
Ryze,ban_3,blueBans,2016-05-27
Alistar,ban_3,blueBans,2016-05-28
Ryze,ban_3,blueBans,2016-05-28
Azir,ban_3,blueBans,2016-05-30
Ekko,ban_3,blueBans,2016-05-30
Kindred,ban_3,blueBans,2016-05-31
Bard,ban_3,blueBans,2016-05-31
Lucian,ban_3,blueBans,2016-05-31
Ryze,ban_3,blueBans,2016-06-01
Kindred,ban_3,blueBans,2016-06-01
Ryze,ban_3,blueBans,2016-06-01
Nidalee,ban_3,blueBans,2016-06-01
Fiora,ban_3,blueBans,2016-06-01
Lucian,ban_3,blueBans,2016-06-01
Zed,ban_3,blueBans,2016-06-02
Varus,ban_3,blueBans,2016-06-02
Ryze,ban_3,blueBans,2016-06-03
Ryze,ban_3,blueBans,2016-06-03
Ashe,ban_3,blueBans,2016-06-03
Varus,ban_3,blueBans,2016-06-03
Ryze,ban_3,blueBans,2016-06-04
Ekko,ban_3,blueBans,2016-06-04
Nidalee,ban_3,blueBans,2016-06-04
Swain,ban_3,blueBans,2016-06-04
Ryze,ban_3,blueBans,2016-06-06
Elise,ban_3,blueBans,2016-06-06
Kindred,ban_3,blueBans,2016-06-07
Lucian,ban_3,blueBans,2016-06-07
Kindred,ban_3,blueBans,2016-06-07
Ryze,ban_3,blueBans,2016-06-08
Nidalee,ban_3,blueBans,2016-06-08
Kindred,ban_3,blueBans,2016-06-08
Zilean,ban_3,blueBans,2016-06-08
Leblanc,ban_3,blueBans,2016-06-08
Ryze,ban_3,blueBans,2016-06-09
Varus,ban_3,blueBans,2016-06-09
Nidalee,ban_3,blueBans,2016-06-10
Kindred,ban_3,blueBans,2016-06-10
Ekko,ban_3,blueBans,2016-06-10
Nidalee,ban_3,blueBans,2016-06-10
Swain,ban_3,blueBans,2016-06-11
RekSai,ban_3,blueBans,2016-06-11
TwistedFate,ban_3,blueBans,2016-06-11
Ryze,ban_3,blueBans,2016-06-11
Maokai,ban_3,blueBans,2016-06-13
Karma,ban_3,blueBans,2016-06-13
Vladimir,ban_3,blueBans,2016-06-14
Kindred,ban_3,blueBans,2016-06-14
Ryze,ban_3,blueBans,2016-06-15
Vladimir,ban_3,blueBans,2016-06-15
Kindred,ban_3,blueBans,2016-06-15
Elise,ban_3,blueBans,2016-06-15
Varus,ban_3,blueBans,2016-06-15
Nidalee,ban_3,blueBans,2016-06-16
Ryze,ban_3,blueBans,2016-06-16
Ryze,ban_3,blueBans,2016-06-17
Vladimir,ban_3,blueBans,2016-06-17
Ryze,ban_3,blueBans,2016-06-17
TwistedFate,ban_3,blueBans,2016-06-17
Rumble,ban_3,blueBans,2016-06-17
Sivir,ban_3,blueBans,2016-06-18
Nidalee,ban_3,blueBans,2016-06-18
Ashe,ban_3,blueBans,2016-06-18
Varus,ban_3,blueBans,2016-06-18
Ashe,ban_3,blueBans,2016-06-18
Ryze,ban_3,blueBans,2016-06-20
Vladimir,ban_3,blueBans,2016-06-20
Ryze,ban_3,blueBans,2016-06-21
Nidalee,ban_3,blueBans,2016-06-21
Shen,ban_3,blueBans,2016-06-22
Nami,ban_3,blueBans,2016-06-22
Vladimir,ban_3,blueBans,2016-06-22
Ryze,ban_3,blueBans,2016-06-22
Ryze,ban_3,blueBans,2016-06-23
Sivir,ban_3,blueBans,2016-06-23
Ashe,ban_3,blueBans,2016-06-24
Ryze,ban_3,blueBans,2016-06-24
Ashe,ban_3,blueBans,2016-06-24
Karma,ban_3,blueBans,2016-06-24
Vladimir,ban_3,blueBans,2016-06-24
RekSai,ban_3,blueBans,2016-06-25
RekSai,ban_3,blueBans,2016-06-25
Jhin,ban_3,blueBans,2016-06-25
Hecarim,ban_3,blueBans,2016-06-25
Nidalee,ban_3,blueBans,2016-06-25
Ryze,ban_3,blueBans,2016-06-27
Karma,ban_3,blueBans,2016-06-27
Nidalee,ban_3,blueBans,2016-06-28
Ryze,ban_3,blueBans,2016-06-28
Karma,ban_3,blueBans,2016-06-28
Trundle,ban_3,blueBans,2016-06-29
Vladimir,ban_3,blueBans,2016-06-29
Trundle,ban_3,blueBans,2016-06-29
Elise,ban_3,blueBans,2016-06-29
Ryze,ban_3,blueBans,2016-06-29
Vladimir,ban_3,blueBans,2016-06-29
AurelionSol,ban_3,blueBans,2016-07-04
Nidalee,ban_3,blueBans,2016-07-04
Kindred,ban_3,blueBans,2016-07-04
Sivir,ban_3,blueBans,2016-07-05
Ryze,ban_3,blueBans,2016-07-05
Vladimir,ban_3,blueBans,2016-07-06
Shen,ban_3,blueBans,2016-07-06
Ashe,ban_3,blueBans,2016-07-06
Karma,ban_3,blueBans,2016-07-06
Shen,ban_3,blueBans,2016-07-07
Vladimir,ban_3,blueBans,2016-07-07
RekSai,ban_3,blueBans,2016-07-08
Vladimir,ban_3,blueBans,2016-07-08
Ashe,ban_3,blueBans,2016-07-08
Sivir,ban_3,blueBans,2016-07-08
Varus,ban_3,blueBans,2016-07-08
Viktor,ban_3,blueBans,2016-07-09
Sivir,ban_3,blueBans,2016-07-09
Shen,ban_3,blueBans,2016-07-09
Cassiopeia,ban_3,blueBans,2016-07-09
Jhin,ban_3,blueBans,2016-07-09
Sivir,ban_3,blueBans,2016-07-09
Anivia,ban_3,blueBans,2016-07-11
Elise,ban_3,blueBans,2016-07-11
Shen,ban_3,blueBans,2016-07-12
Trundle,ban_3,blueBans,2016-07-12
Gangplank,ban_3,blueBans,2016-07-13
Viktor,ban_3,blueBans,2016-07-13
Sivir,ban_3,blueBans,2016-07-13
Shen,ban_3,blueBans,2016-07-13
TwistedFate,ban_3,blueBans,2016-07-13
Nidalee,ban_3,blueBans,2016-07-14
Hecarim,ban_3,blueBans,2016-07-14
AurelionSol,ban_3,blueBans,2016-07-15
Sivir,ban_3,blueBans,2016-07-15
Malzahar,ban_3,blueBans,2016-07-15
RekSai,ban_3,blueBans,2016-07-15
Varus,ban_3,blueBans,2016-07-15
TahmKench,ban_3,blueBans,2016-07-16
Gangplank,ban_3,blueBans,2016-07-16
Shen,ban_3,blueBans,2016-07-16
RekSai,ban_3,blueBans,2016-07-16
Trundle,ban_3,blueBans,2016-07-16
Vladimir,ban_3,blueBans,2016-07-18
Gragas,ban_3,blueBans,2016-07-18
Shen,ban_3,blueBans,2016-07-19
Gragas,ban_3,blueBans,2016-07-19
Gragas,ban_3,blueBans,2016-07-20
Ashe,ban_3,blueBans,2016-07-20
TwistedFate,ban_3,blueBans,2016-07-20
Nidalee,ban_3,blueBans,2016-07-20
Gnar,ban_3,blueBans,2016-07-20
Alistar,ban_3,blueBans,2016-07-21
Gragas,ban_3,blueBans,2016-07-21
Shen,ban_3,blueBans,2016-07-22
TahmKench,ban_3,blueBans,2016-07-22
Shen,ban_3,blueBans,2016-07-22
Hecarim,ban_3,blueBans,2016-07-22
Ryze,ban_3,blueBans,2016-07-22
Ashe,ban_3,blueBans,2016-07-23
Ashe,ban_3,blueBans,2016-07-23
Anivia,ban_3,blueBans,2016-07-23
Ryze,ban_3,blueBans,2016-07-23
Sivir,ban_3,blueBans,2016-07-23
Gragas,ban_3,blueBans,2016-07-25
Shen,ban_3,blueBans,2016-07-25
Gragas,ban_3,blueBans,2016-07-25
Gragas,ban_3,blueBans,2016-07-26
TwistedFate,ban_3,blueBans,2016-07-26
Gragas,ban_3,blueBans,2016-07-26
Karma,ban_3,blueBans,2016-07-27
Shen,ban_3,blueBans,2016-07-27
Sivir,ban_3,blueBans,2016-07-27
Trundle,ban_3,blueBans,2016-07-27
Sivir,ban_3,blueBans,2016-07-28
Gangplank,ban_3,blueBans,2016-07-28
Hecarim,ban_3,blueBans,2016-07-29
Gnar,ban_3,blueBans,2016-07-29
Vladimir,ban_3,blueBans,2016-07-29
Gangplank,ban_3,blueBans,2016-07-29
Malzahar,ban_3,blueBans,2016-07-29
Gangplank,ban_3,blueBans,2016-07-29
Gragas,ban_3,blueBans,2016-07-30
Jhin,ban_3,blueBans,2016-07-30
Ekko,ban_3,blueBans,2016-07-30
Nidalee,ban_3,blueBans,2016-07-30
Taliyah,ban_3,blueBans,2016-07-30
Shen,ban_3,blueBans,2016-08-01
Nidalee,ban_3,blueBans,2016-08-01
Trundle,ban_3,blueBans,2016-08-01
Ashe,ban_3,blueBans,2016-08-02
Nidalee,ban_3,blueBans,2016-08-02
Ashe,ban_3,blueBans,2016-08-02
Lissandra,ban_3,blueBans,2016-08-03
Gnar,ban_3,blueBans,2016-08-03
Nidalee,ban_3,blueBans,2016-08-03
Gragas,ban_3,blueBans,2016-08-03
Hecarim,ban_3,blueBans,2016-08-03
Nidalee,ban_3,blueBans,2016-08-04
Vladimir,ban_3,blueBans,2016-08-04
Nidalee,ban_3,blueBans,2016-08-05
KogMaw,ban_3,blueBans,2016-08-05
Ekko,ban_3,blueBans,2016-08-05
Ashe,ban_3,blueBans,2016-08-05
Vladimir,ban_3,blueBans,2016-08-06
Lissandra,ban_3,blueBans,2016-08-06
Taliyah,ban_3,blueBans,2016-08-06
Varus,ban_3,blueBans,2016-08-06
Ekko,ban_3,blueBans,2016-08-06
Nidalee,ban_3,blueBans,2016-04-13
Lissandra,ban_3,blueBans,2016-04-13
Azir,ban_3,blueBans,2016-04-15
Alistar,ban_3,blueBans,2016-04-15
Zilean,ban_3,blueBans,2016-04-16
Poppy,ban_3,blueBans,2016-04-16
Nidalee,ban_3,blueBans,2016-04-16
Ryze,ban_3,blueBans,2016-04-23
Sivir,ban_3,blueBans,2016-04-23
Ryze,ban_3,blueBans,2016-04-23
Sivir,ban_3,blueBans,2016-04-23
Shen,ban_3,blueBans,2016-08-08
Shen,ban_3,blueBans,2016-08-08
Varus,ban_3,blueBans,2016-08-10
Gragas,ban_3,blueBans,2016-08-10
Gangplank,ban_3,blueBans,2016-08-10
Karma,ban_3,blueBans,2016-08-12
Maokai,ban_3,blueBans,2016-08-12
Taric,ban_3,blueBans,2016-08-12
Trundle,ban_3,blueBans,2016-08-12
Vladimir,ban_3,blueBans,2016-08-12
Gragas,ban_3,blueBans,2016-08-20
Gangplank,ban_3,blueBans,2016-08-20
Jhin,ban_3,blueBans,2016-08-20
Gangplank,ban_3,blueBans,2016-08-20
Gragas,ban_3,blueBans,2016-08-20
Gangplank,ban_3,blueBans,2016-08-29
Taliyah,ban_3,blueBans,2016-08-29
Gangplank,ban_3,blueBans,2016-08-29
TwistedFate,ban_3,blueBans,2016-08-29
Lissandra,ban_3,blueBans,2016-08-29
Karma,ban_3,blueBans,2016-09-01
Karma,ban_3,blueBans,2016-09-01
Karma,ban_3,blueBans,2016-09-01
RekSai,ban_3,blueBans,2016-09-01
Elise,ban_3,blueBans,2016-09-03
Viktor,ban_3,blueBans,2016-09-03
Elise,ban_3,blueBans,2016-09-03
Nidalee,ban_3,blueBans,2016-09-03
Skarner,ban_3,blueBans,2016-09-03
LeeSin,ban_3,blueBans,2017-01-17
Elise,ban_3,blueBans,2017-01-17
Varus,ban_3,blueBans,2017-01-17
Leblanc,ban_3,blueBans,2017-01-17
Varus,ban_3,blueBans,2017-01-17
Rengar,ban_3,blueBans,2017-01-18
Malzahar,ban_3,blueBans,2017-01-18
Zyra,ban_3,blueBans,2017-01-18
Sion,ban_3,blueBans,2017-01-18
Zyra,ban_3,blueBans,2017-01-18
Jayce,ban_3,blueBans,2017-01-19
Ryze,ban_3,blueBans,2017-01-19
Jayce,ban_3,blueBans,2017-01-19
Malzahar,ban_3,blueBans,2017-01-19
Jayce,ban_3,blueBans,2017-01-19
Elise,ban_3,blueBans,2017-01-19
MissFortune,ban_3,blueBans,2017-01-21
Zyra,ban_3,blueBans,2017-01-21
Ryze,ban_3,blueBans,2017-01-21
RekSai,ban_3,blueBans,2017-01-21
Ryze,ban_3,blueBans,2017-01-21
Zyra,ban_3,blueBans,2017-01-22
Zyra,ban_3,blueBans,2017-01-22
Zyra,ban_3,blueBans,2017-01-22
MissFortune,ban_3,blueBans,2017-01-22
Jayce,ban_3,blueBans,2017-01-22
Ryze,ban_3,blueBans,2017-01-24
TahmKench,ban_3,blueBans,2017-01-24
Malzahar,ban_3,blueBans,2017-01-24
Jayce,ban_3,blueBans,2017-01-24
Zyra,ban_3,blueBans,2017-01-25
Zyra,ban_3,blueBans,2017-01-25
Malzahar,ban_3,blueBans,2017-01-25
Taliyah,ban_3,blueBans,2017-01-25
Malzahar,ban_3,blueBans,2017-02-02
Malzahar,ban_3,blueBans,2017-02-02
Kennen,ban_3,blueBans,2017-02-02
Zyra,ban_3,blueBans,2017-02-02
Orianna,ban_3,blueBans,2017-02-02
Malzahar,ban_3,blueBans,2017-02-04
Malzahar,ban_3,blueBans,2017-02-04
Malzahar,ban_3,blueBans,2017-02-04
Ashe,ban_3,blueBans,2017-02-04
Varus,ban_3,blueBans,2017-02-05
Varus,ban_3,blueBans,2017-02-05
Varus,ban_3,blueBans,2017-02-05
Zyra,ban_3,blueBans,2017-02-05
Leblanc,ban_3,blueBans,2017-02-05
Varus,ban_3,blueBans,2017-02-07
Zyra,ban_3,blueBans,2017-02-07
Malzahar,ban_3,blueBans,2017-02-07
Khazix,ban_3,blueBans,2017-02-07
Jayce,ban_3,blueBans,2017-02-07
Jayce,ban_3,blueBans,2017-02-08
Camille,ban_3,blueBans,2017-02-08
Varus,ban_3,blueBans,2017-02-08
Varus,ban_3,blueBans,2017-02-08
Jayce,ban_3,blueBans,2017-02-09
Kennen,ban_3,blueBans,2017-02-09
Jayce,ban_3,blueBans,2017-02-09
Camille,ban_3,blueBans,2017-02-09
Kennen,ban_3,blueBans,2017-02-09
Ashe,ban_3,blueBans,2017-02-11
Elise,ban_3,blueBans,2017-02-11
Malzahar,ban_3,blueBans,2017-02-11
Rengar,ban_3,blueBans,2017-02-11
Malzahar,ban_3,blueBans,2017-02-11
Zyra,ban_3,blueBans,2017-02-12
Rengar,ban_3,blueBans,2017-02-12
Camille,ban_3,blueBans,2017-02-12
Camille,ban_3,blueBans,2017-02-12
Jayce,ban_3,blueBans,2017-02-14
Zilean,ban_3,blueBans,2017-02-14
Jayce,ban_3,blueBans,2017-02-14
Shen,ban_3,blueBans,2017-02-14
Ezreal,ban_3,blueBans,2017-02-14
Zyra,ban_3,blueBans,2017-02-15
Jhin,ban_3,blueBans,2017-02-15
Rengar,ban_3,blueBans,2017-02-15
Ashe,ban_3,blueBans,2017-02-15
Jayce,ban_3,blueBans,2017-02-15
Leblanc,ban_3,blueBans,2017-02-16
Ryze,ban_3,blueBans,2017-02-16
Camille,ban_3,blueBans,2017-02-16
Malzahar,ban_3,blueBans,2017-02-16
Ryze,ban_3,blueBans,2017-02-18
Zyra,ban_3,blueBans,2017-02-18
Zyra,ban_3,blueBans,2017-02-18
Jayce,ban_3,blueBans,2017-02-18
Ryze,ban_3,blueBans,2017-02-19
Camille,ban_3,blueBans,2017-02-19
Ashe,ban_3,blueBans,2017-02-19
Varus,ban_3,blueBans,2017-02-19
Zyra,ban_3,blueBans,2017-02-28
Camille,ban_3,blueBans,2017-02-28
Rengar,ban_3,blueBans,2017-02-28
Malzahar,ban_3,blueBans,2017-02-28
Ryze,ban_3,blueBans,2017-02-28
Malzahar,ban_3,blueBans,2017-03-01
Leblanc,ban_3,blueBans,2017-03-01
Talon,ban_3,blueBans,2017-03-01
Ryze,ban_3,blueBans,2017-03-01
Camille,ban_3,blueBans,2017-03-01
Camille,ban_3,blueBans,2017-03-02
Leblanc,ban_3,blueBans,2017-03-02
Camille,ban_3,blueBans,2017-03-02
Camille,ban_3,blueBans,2017-03-02
Leblanc,ban_3,blueBans,2017-03-02
Corki,ban_3,blueBans,2017-03-04
Camille,ban_3,blueBans,2017-03-04
Camille,ban_3,blueBans,2017-03-04
Jayce,ban_3,blueBans,2017-03-04
Camille,ban_3,blueBans,2017-03-04
Leblanc,ban_3,blueBans,2017-03-05
Karma,ban_3,blueBans,2017-03-05
Maokai,ban_3,blueBans,2017-03-05
Jayce,ban_3,blueBans,2017-03-05
Rengar,ban_3,blueBans,2017-03-05
Jayce,ban_3,blueBans,2017-03-05
Kled,ban_3,blueBans,2017-03-07
Ryze,ban_3,blueBans,2017-03-07
Rengar,ban_3,blueBans,2017-03-07
Rengar,ban_3,blueBans,2017-03-07
Kennen,ban_3,blueBans,2017-03-08
Leblanc,ban_3,blueBans,2017-03-08
Maokai,ban_3,blueBans,2017-03-08
Camille,ban_3,blueBans,2017-03-08
Rengar,ban_3,blueBans,2017-03-08
Rengar,ban_3,blueBans,2017-03-08
Graves,ban_3,blueBans,2017-03-09
Leblanc,ban_3,blueBans,2017-03-09
Camille,ban_3,blueBans,2017-03-09
Leblanc,ban_3,blueBans,2017-03-09
Leblanc,ban_3,blueBans,2017-03-11
Lulu,ban_3,blueBans,2017-03-11
Camille,ban_3,blueBans,2017-03-11
Lulu,ban_3,blueBans,2017-03-11
Jayce,ban_3,blueBans,2017-03-12
Rengar,ban_3,blueBans,2017-03-12
Ashe,ban_3,blueBans,2017-03-12
Ryze,ban_3,blueBans,2017-03-12
Leblanc,ban_3,blueBans,2017-03-14
Rengar,ban_3,blueBans,2017-03-14
Leblanc,ban_3,blueBans,2017-03-14
Camille,ban_3,blueBans,2017-03-14
LeeSin,ban_3,blueBans,2017-03-14
Camille,ban_3,blueBans,2017-03-14
Graves,ban_3,blueBans,2017-03-15
Leblanc,ban_3,blueBans,2017-03-15
Graves,ban_3,blueBans,2017-03-15
Rengar,ban_3,blueBans,2017-03-15
Nautilus,ban_3,blueBans,2017-03-15
Leblanc,ban_3,blueBans,2017-03-16
Rengar,ban_3,blueBans,2017-03-16
Leblanc,ban_3,blueBans,2017-03-16
Rumble,ban_3,blueBans,2017-03-16
Graves,ban_3,blueBans,2017-03-16
Khazix,ban_3,blueBans,2017-03-16
Leblanc,ban_3,blueBans,2017-03-18
Nautilus,ban_3,blueBans,2017-03-18
Leblanc,ban_3,blueBans,2017-03-18
Ryze,ban_3,blueBans,2017-03-18
Graves,ban_3,blueBans,2017-03-18
Ryze,ban_3,blueBans,2017-03-19
Rengar,ban_3,blueBans,2017-03-19
Malzahar,ban_3,blueBans,2017-03-19
Leblanc,ban_3,blueBans,2017-03-19
Vladimir,ban_3,blueBans,2017-03-21
Camille,ban_3,blueBans,2017-03-21
Zyra,ban_3,blueBans,2017-03-21
Khazix,ban_3,blueBans,2017-03-21
Jhin,ban_3,blueBans,2017-03-21
Rengar,ban_3,blueBans,2017-03-22
Talon,ban_3,blueBans,2017-03-22
Ashe,ban_3,blueBans,2017-03-22
Rengar,ban_3,blueBans,2017-03-22
LeeSin,ban_3,blueBans,2017-03-22
Shen,ban_3,blueBans,2017-03-22
Rengar,ban_3,blueBans,2017-03-23
Rumble,ban_3,blueBans,2017-03-23
LeeSin,ban_3,blueBans,2017-03-23
Nautilus,ban_3,blueBans,2017-03-23
Kennen,ban_3,blueBans,2017-03-23
Zyra,ban_3,blueBans,2017-03-23
Khazix,ban_3,blueBans,2017-03-25
Rengar,ban_3,blueBans,2017-03-25
Nautilus,ban_3,blueBans,2017-03-25
Camille,ban_3,blueBans,2017-03-25
Taliyah,ban_3,blueBans,2017-03-25
Malzahar,ban_3,blueBans,2017-03-26
Nautilus,ban_3,blueBans,2017-03-26
Rengar,ban_3,blueBans,2017-03-26
Vladimir,ban_3,blueBans,2017-03-26
Graves,ban_3,blueBans,2017-03-26
Taliyah,ban_3,blueBans,2017-03-28
Zyra,ban_3,blueBans,2017-03-28
Shen,ban_3,blueBans,2017-03-28
Rumble,ban_3,blueBans,2017-03-28
Shen,ban_3,blueBans,2017-03-28
Camille,ban_3,blueBans,2017-03-29
Nautilus,ban_3,blueBans,2017-03-29
Orianna,ban_3,blueBans,2017-03-29
Karma,ban_3,blueBans,2017-03-29
Camille,ban_3,blueBans,2017-03-29
Graves,ban_3,blueBans,2017-03-30
Varus,ban_3,blueBans,2017-03-30
Lucian,ban_3,blueBans,2017-03-30
Jayce,ban_3,blueBans,2017-03-30
Malzahar,ban_3,blueBans,2017-03-30
Camille,ban_3,blueBans,2017-03-30
Zyra,ban_3,blueBans,2017-04-01
Elise,ban_3,blueBans,2017-04-01
Lucian,ban_3,blueBans,2017-04-01
Camille,ban_3,blueBans,2017-04-01
Varus,ban_3,blueBans,2017-04-02
Graves,ban_3,blueBans,2017-04-02
Malzahar,ban_3,blueBans,2017-04-02
Rengar,ban_3,blueBans,2017-04-02
Nautilus,ban_3,blueBans,2017-04-02
Graves,ban_3,blueBans,2017-04-02
Shen,ban_3,blueBans,2017-04-07
Camille,ban_3,blueBans,2017-04-07
Lucian,ban_3,blueBans,2017-04-11
Fizz,ban_3,blueBans,2017-04-11
Varus,ban_3,blueBans,2017-04-11
Zyra,ban_3,blueBans,2017-04-15
Varus,ban_3,blueBans,2017-04-15
Caitlyn,ban_3,blueBans,2017-04-15
Karma,ban_3,blueBans,2017-04-22
Zyra,ban_3,blueBans,2017-04-22
Renekton,ban_3,blueBans,2017-04-22
LeeSin,ban_3,blueBans,2017-05-30
Ashe,ban_3,blueBans,2017-05-30
Thresh,ban_3,blueBans,2017-05-30
Syndra,ban_3,blueBans,2017-05-30
Zyra,ban_3,blueBans,2017-05-30
Zac,ban_3,blueBans,2017-05-31
LeeSin,ban_3,blueBans,2017-05-31
Zac,ban_3,blueBans,2017-05-31
Kennen,ban_3,blueBans,2017-05-31
Zac,ban_3,blueBans,2017-05-31
Jayce,ban_3,blueBans,2017-06-01
Varus,ban_3,blueBans,2017-06-01
Jayce,ban_3,blueBans,2017-06-01
Zac,ban_3,blueBans,2017-06-01
LeeSin,ban_3,blueBans,2017-06-01
Jayce,ban_3,blueBans,2017-06-03
LeeSin,ban_3,blueBans,2017-06-03
Orianna,ban_3,blueBans,2017-06-03
,ban_3,blueBans,2017-06-03
Elise,ban_3,blueBans,2017-06-03
Orianna,ban_3,blueBans,2017-06-03
Thresh,ban_3,blueBans,2017-06-04
Galio,ban_3,blueBans,2017-06-04
Kennen,ban_3,blueBans,2017-06-04
Karma,ban_3,blueBans,2017-06-06
Elise,ban_3,blueBans,2017-06-06
Karma,ban_3,blueBans,2017-06-06
Zac,ban_3,blueBans,2017-06-06
Galio,ban_3,blueBans,2017-06-06
Galio,ban_3,blueBans,2017-06-06
Syndra,ban_3,blueBans,2017-06-07
Caitlyn,ban_3,blueBans,2017-06-07
LeeSin,ban_3,blueBans,2017-06-07
Rumble,ban_3,blueBans,2017-06-07
Zac,ban_3,blueBans,2017-06-07
Thresh,ban_3,blueBans,2017-06-08
Galio,ban_3,blueBans,2017-06-08
LeeSin,ban_3,blueBans,2017-06-08
Elise,ban_3,blueBans,2017-06-08
Jayce,ban_3,blueBans,2017-06-08
Galio,ban_3,blueBans,2017-06-10
Galio,ban_3,blueBans,2017-06-10
Orianna,ban_3,blueBans,2017-06-10
LeeSin,ban_3,blueBans,2017-06-10
Leblanc,ban_3,blueBans,2017-06-10
Kennen,ban_3,blueBans,2017-06-11
Zac,ban_3,blueBans,2017-06-11
Syndra,ban_3,blueBans,2017-06-11
Caitlyn,ban_3,blueBans,2017-06-11
Zac,ban_3,blueBans,2017-06-13
Elise,ban_3,blueBans,2017-06-13
Syndra,ban_3,blueBans,2017-06-13
Zac,ban_3,blueBans,2017-06-13
Galio,ban_3,blueBans,2017-06-14
Zac,ban_3,blueBans,2017-06-14
Caitlyn,ban_3,blueBans,2017-06-14
Zac,ban_3,blueBans,2017-06-14
Zac,ban_3,blueBans,2017-06-15
TahmKench,ban_3,blueBans,2017-06-15
Syndra,ban_3,blueBans,2017-06-15
Viktor,ban_3,blueBans,2017-06-15
Thresh,ban_3,blueBans,2017-06-15
Syndra,ban_3,blueBans,2017-06-15
Orianna,ban_3,blueBans,2017-06-17
Syndra,ban_3,blueBans,2017-06-17
Thresh,ban_3,blueBans,2017-06-17
Leblanc,ban_3,blueBans,2017-06-17
Thresh,ban_3,blueBans,2017-06-18
Zac,ban_3,blueBans,2017-06-18
Galio,ban_3,blueBans,2017-06-18
Syndra,ban_3,blueBans,2017-06-18
Zac,ban_3,blueBans,2017-06-18
Galio,ban_3,blueBans,2017-06-20
Thresh,ban_3,blueBans,2017-06-20
Syndra,ban_3,blueBans,2017-06-20
Zac,ban_3,blueBans,2017-06-20
Syndra,ban_3,blueBans,2017-06-21
Thresh,ban_3,blueBans,2017-06-21
Elise,ban_3,blueBans,2017-06-21
Renekton,ban_3,blueBans,2017-06-21
Caitlyn,ban_3,blueBans,2017-06-22
Gragas,ban_3,blueBans,2017-06-22
Karma,ban_3,blueBans,2017-06-22
Galio,ban_3,blueBans,2017-06-22
Karma,ban_3,blueBans,2017-06-24
Gragas,ban_3,blueBans,2017-06-24
Syndra,ban_3,blueBans,2017-06-24
Syndra,ban_3,blueBans,2017-06-24
Karma,ban_3,blueBans,2017-06-25
Elise,ban_3,blueBans,2017-06-25
Akali,ban_3,blueBans,2017-06-25
LeeSin,ban_3,blueBans,2017-06-25
Elise,ban_3,blueBans,2017-06-25
Xayah,ban_3,blueBans,2017-06-25
TwistedFate,ban_3,blueBans,2017-06-27
Renekton,ban_3,blueBans,2017-06-27
Caitlyn,ban_3,blueBans,2017-06-27
Twitch,ban_3,blueBans,2017-06-27
RekSai,ban_3,blueBans,2017-06-27
Elise,ban_3,blueBans,2017-06-27
Elise,ban_3,blueBans,2017-06-28
Jhin,ban_3,blueBans,2017-06-28
